category,db_id,db_name,db_team,db_dob,sfix_jleague_id,sfix_name,sfix_team,sfix_dob,note
confident,33069,佐々木 翔悟,G大阪,2000-07-25,32306,佐々木 翔悟,Ｇ大阪,2000-07-25,name+dob exact
confident,109253,奥田 晃也,水戸,1994-10-01,23178,奥田 晃也,水戸,1994-10-01,name+dob exact
confident,111277,ディーン デイビッド,横浜FM,1996-03-14,69961,ディーン デイビッド,横浜FM,1996-03-14,name+dob exact
confident,125669,唐山 翔自,G大阪,2002-09-21,32619,唐山 翔自,Ｇ大阪,2002-09-21,name+dob exact
confident,141156,大久保 智明,柏,1998-07-23,32695,大久保 智明,柏,1998-07-23,name+dob exact
confident,146562,オビ パウエル オビンナ,福岡,1997-12-18,32712,オビ パウエル オビンナ,福岡,1997-12-18,name+dob exact
confident,153645,イェンギ クシニ,C大阪,1999-01-15,70921,イェンギ クシニ,Ｃ大阪,1999-01-15,name+dob exact
confident,32926,小塚 和季,清水,1994-08-02,11225,小塚 和季,清水,1994-08-02,name+dob exact
confident,33061,沖 悠哉,清水,1999-08-22,19650,沖 悠哉,清水,1999-08-22,name+dob exact
confident,33070,関川 郁万,鹿島,2000-09-13,32399,関川 郁万,鹿島,2000-09-13,name+dob exact
confident,33115,汰木 康也,柏,1995-07-03,11426,汰木 康也,柏,1995-07-03,name+dob exact
confident,33596,小池 龍太,鹿島,1995-08-29,15724,小池 龍太,鹿島,1995-08-29,name+dob exact
confident,109292,中原 輝,清水,1996-07-08,32300,中原 輝,清水,1996-07-08,name+dob exact
confident,33104,山中 亮輔,名古屋,1993-04-20,10479,山中 亮輔,名古屋,1993-04-20,name+dob exact
confident,225085,福田 心之助,京都,2000-09-04,29423,福田 心之助,京都,2000-09-04,name+dob exact
confident,199845,松崎 快,清水,1997-11-22,37547,松崎 快,清水,1997-11-22,name+dob exact
confident,2587,東口 順昭,G大阪,1986-05-12,10139,東口 順昭,Ｇ大阪,1986-05-12,name+dob exact
confident,18905,武藤 嘉紀,神戸,1992-07-15,9851,武藤 嘉紀,神戸,1992-07-15,name+dob exact
confident,206933,原田 亘,柏,1996-07-22,37618,原田 亘,柏,1996-07-22,name+dob exact
confident,206955,宮城 天,川崎F,2001-06-02,32722,宮城 天,川崎Ｆ,2001-06-02,name+dob exact
confident,206967,髙橋 利樹,清水,1998-01-20,37596,髙橋 利樹,清水,1998-01-20,name+dob exact
confident,238554,ダニーロ,水戸,1997-03-27,61779,ダニーロ,水戸,1997-03-27,name+dob exact
confident,24878,伊藤 達哉,川崎F,1997-06-26,61773,伊藤 達哉,川崎Ｆ,1997-06-26,name+dob exact
confident,32894,和泉 竜司,名古屋,1993-11-06,18988,和泉 竜司,名古屋,1993-11-06,name+dob exact
confident,33131,杉岡 大暉,柏,1998-09-08,23179,杉岡 大暉,柏,1998-09-08,name+dob exact
confident,32898,宮原 和也,東京V,1996-03-22,11408,宮原 和也,東京Ｖ,1996-03-22,name+dob exact
confident,33491,小野 雅史,名古屋,1996-08-09,29535,小野 雅史,名古屋,1996-08-09,name+dob exact
confident,33533,後藤 雅明,長崎,1994-05-24,23181,後藤 雅明,長崎,1994-05-24,name+dob exact
confident,65,ディオン クールズ,C大阪,1996-06-04,69799,ディオン クールズ,Ｃ大阪,1996-06-04,name+dob exact
confident,24968,奥川 雅也,京都,1996-04-14,12112,奥川 雅也,京都,1996-04-14,name+dob exact
confident,25153,井手口 陽介,神戸,1996-08-23,11434,井手口 陽介,神戸,1996-08-23,name+dob exact
confident,32860,平川 怜,東京V,2000-04-20,19689,平川 怜,東京Ｖ,2000-04-20,name+dob exact
confident,32886,中谷 進之介,G大阪,1996-03-24,11462,中谷 進之介,Ｇ大阪,1996-03-24,name+dob exact
confident,32902,相馬 勇紀,町田,1997-02-25,29538,相馬 勇紀,町田,1997-02-25,name+dob exact
confident,32920,鈴木 義宜,京都,1992-09-11,12090,鈴木 義宜,京都,1992-09-11,name+dob exact
confident,33047,松本 泰志,広島,1998-08-22,19671,松本 泰志,広島,1998-08-22,name+dob exact
confident,9896,ラファエル エリアス,京都,1999-04-12,60454,ラファエル エリアス,京都,1999-04-12,name+dob exact
confident,33432,前 寛之,町田,1995-08-01,11978,前 寛之,町田,1995-08-01,name+dob exact
confident,33048,森島 司,名古屋,1997-04-25,15913,森島 司,名古屋,1997-04-25,name+dob exact
confident,33424,ンドカ ボニフェイス,神戸,1996-02-15,29286,ンドカ ボニフェイス,神戸,1996-02-15,name+dob exact
confident,33456,井出 遥也,神戸,1994-03-25,10715,井出 遥也,神戸,1994-03-25,name+dob exact
confident,80392,マテウス,東京V,1993-04-10,37620,マテウス,東京Ｖ,1993-04-10,name+dob exact
confident,370128,寺沼 星文,東京V,2001-03-08,49318,寺沼 星文,東京Ｖ,2001-03-08,name+dob exact
confident,237202,中野 伸哉,G大阪,2003-08-17,37785,中野 伸哉,Ｇ大阪,2003-08-17,name+dob exact
confident,309778,満田 誠,G大阪,1999-07-20,19416,満田 誠,神戸,1999-07-20,name+dob exact
confident,318860,二田 理央,浦和,2003-04-10,44162,二田 理央,浦和,2003-04-10,name+dob exact
confident,846,西村 拓真,町田,1996-10-22,15808,西村 拓真,町田,1996-10-22,name+dob exact
confident,288918,小森 飛絢,浦和,2000-08-06,49306,小森 飛絢,浦和,2000-08-06,name+dob exact
confident,111266,ネタ ラヴィ,町田,1996-08-25,49703,ネタ ラヴィ,町田,1996-08-25,name+dob exact
confident,2596,昌子 源,町田,1992-12-11,11010,昌子 源,町田,1992-12-11,name+dob exact
confident,2892,キム スンギュ,東京,1990-09-30,19267,キム スンギュ,FC東京,1990-09-30,name+dob exact
confident,2908,ナ サンホ,町田,1996-08-12,32462,ナ サンホ,町田,1996-08-12,name+dob exact
confident,33556,小松 蓮,神戸,1998-09-10,19446,小松 蓮,神戸,1998-09-10,name+dob exact
confident,33594,上島 拓巳,福岡,1997-02-05,29555,上島 拓巳,福岡,1997-02-05,name+dob exact
confident,9354,マテウス ブエノ,清水,1998-07-30,61747,マテウス ブエノ,清水,1998-07-30,name+dob exact
confident,109237,飯野 七聖,神戸,1996-10-02,32313,飯野 七聖,神戸,1996-10-02,name+dob exact
confident,33101,荻原 拓也,浦和,1999-11-23,23526,荻原 拓也,浦和,1999-11-23,name+dob exact
confident,33313,奥野 耕平,福岡,2000-04-03,23533,奥野 耕平,福岡,2000-04-03,name+dob exact
confident,153268,中村 帆高,町田,1997-08-12,32719,中村 帆高,町田,1997-08-12,name+dob exact
confident,8670,植田 直通,鹿島,1994-10-24,11308,植田 直通,鹿島,1994-10-24,name+dob exact
confident,268141,橘田 健人,川崎F,1998-05-29,37787,橘田 健人,川崎Ｆ,1998-05-29,name+dob exact
confident,197974,染野 唯月,東京V,2001-09-12,37535,染野 唯月,東京Ｖ,2001-09-12,name+dob exact
confident,988,イサーク キーセ テリン,浦和,1992-06-24,70188,イサーク キーセ テリン,浦和,1992-06-24,name+dob exact
confident,33148,齊藤 未月,京都,1999-01-10,15911,齊藤 未月,京都,1999-01-10,name+dob exact
confident,275124,天笠 泰輝,千葉,2000-05-11,37826,天笠 泰輝,千葉,2000-05-11,name+dob exact
confident,354521,笠柳 翼,長崎,2003-06-24,45032,笠柳 翼,長崎,2003-06-24,name+dob exact
confident,649766,坂井 悠飛,福岡,2004-10-05,70914,坂井 悠飛,福岡,2004-10-05,name+dob exact
confident,33560,若原 智哉,千葉,1999-12-28,19448,若原 智哉,千葉,1999-12-28,name+dob exact
confident,270984,ジョアン ペドロ,京都,1999-09-03,61668,ジョアン ペドロ,京都,1999-09-03,name+dob exact
confident,33137,松田 天馬,京都,1995-06-11,23503,松田 天馬,京都,1995-06-11,name+dob exact
confident,15795,アレクサンダー ショルツ,東京,1992-10-24,44320,アレクサンダー ショルツ,FC東京,1992-10-24,name+dob exact
confident,33393,三丸 拡,柏,1993-07-06,19258,三丸 拡,柏,1993-07-06,name+dob exact
confident,33608,小泉 慶,東京,1995-04-19,11995,小泉 慶,FC東京,1995-04-19,name+dob exact
confident,33294,谷 晃生,町田,2000-11-22,19460,谷 晃生,町田,2000-11-22,name+dob exact
confident,33348,竹内 涼,岡山,1991-03-08,10363,竹内 涼,岡山,1991-03-08,name+dob exact
confident,33355,川浪 吾郎,岡山,1991-04-30,9296,川浪 吾郎,岡山,1991-04-30,name+dob exact
confident,33381,長沢 駿,京都,1988-08-25,7860,長沢 駿,京都,1988-08-25,name+dob exact
confident,33476,河面 旺成,名古屋,1994-05-03,19639,河面 旺成,名古屋,1994-05-03,name+dob exact
confident,352446,日高 大,千葉,1995-03-14,44963,日高 大,千葉,1995-03-14,name+dob exact
confident,409625,熊取谷 一星,東京V,2003-02-14,60354,熊取谷 一星,東京Ｖ,2003-02-14,name+dob exact
confident,417568,久保庭 良太,千葉,2001-10-14,49720,久保庭 良太,千葉,2001-10-14,name+dob exact
confident,369188,辻岡 佑真,福岡,2001-12-09,38088,辻岡 佑真,福岡,2001-12-09,name+dob exact
confident,48414,カルリーニョス ジュニオ,千葉,1994-08-08,37689,カルリーニョス ジュニオ,千葉,1994-08-08,name+dob exact
confident,195738,山川 哲史,神戸,1997-10-01,15892,山川 哲史,神戸,1997-10-01,name+dob exact
confident,61157,チャヴリッチ,鹿島,1994-05-18,54842,チャヴリッチ,鹿島,1994-05-18,name+dob exact
confident,477135,濱﨑 健斗,神戸,2007-06-16,59534,濱﨑 健斗,神戸,2007-06-16,name+dob exact
confident,403477,木村 卓斗,横浜FM,2000-05-16,19555,木村 卓斗,横浜FM,2000-05-16,name+dob exact
confident,33804,渡辺 皓太,横浜FM,1998-10-18,19465,渡辺 皓太,横浜FM,1998-10-18,name+dob exact
confident,455193,望月 ヘンリー海輝,町田,2001-09-20,54780,望月 ヘンリー海輝,町田,2001-09-20,name+dob exact
confident,507700,内田 陽介,東京V,2002-08-20,60471,内田 陽介,東京Ｖ,2002-08-20,name+dob exact
confident,381677,内野 航太郎,神戸,2004-06-19,38914,内野 航太郎,神戸,2004-06-19,name+dob exact
confident,466966,桑山 侃士,町田,2002-11-28,59529,桑山 侃士,町田,2002-11-28,name+dob exact
confident,304787,西川 幸之介,水戸,2002-09-11,37968,西川 幸之介,水戸,2002-09-11,name+dob exact
confident,311885,田中 隼人,C大阪,2003-11-01,37863,田中 隼人,Ｃ大阪,2003-11-01,name+dob exact
confident,199915,松橋 優安,東京V,2001-10-27,37635,松橋 優安,東京Ｖ,2001-10-27,name+dob exact
confident,423791,松本 遥翔,鹿島,2006-09-29,52192,松本 遥翔,鹿島,2006-09-29,name+dob exact
confident,455194,神田 奏真,川崎F,2005-12-29,54813,神田 奏真,川崎Ｆ,2005-12-29,name+dob exact
confident,288013,マルセロ ヒアン,東京,2002-06-08,49249,マルセロ ヒアン,FC東京,2002-06-08,name+dob exact
confident,552647,山之内 佑成,柏,2003-09-01,60449,山之内 佑成,柏,2003-09-01,name+dob exact
confident,639252,林 晴己,鹿島,2003-12-05,66368,林 晴己,鹿島,2003-12-05,name+dob exact
confident,195985,エリソン,川崎F,1999-04-13,54800,エリソン,川崎Ｆ,1999-04-13,name+dob exact
confident,197972,荒木 遼太郎,鹿島,2002-01-29,37537,荒木 遼太郎,鹿島,2002-01-29,name+dob exact
confident,281380,須貝 英大,京都,1998-10-27,37846,須貝 英大,京都,1998-10-27,name+dob exact
confident,304912,小見 洋太,柏,2002-08-11,37948,小見 洋太,柏,2002-08-11,name+dob exact
confident,433907,碓井 聖生,福岡,2001-07-20,52145,碓井 聖生,福岡,2001-07-20,name+dob exact
confident,455835,橋本 悠,福岡,2002-06-07,54843,橋本 悠,福岡,2002-06-07,name+dob exact
confident,640007,萩 裕陽,名古屋,2007-06-12,61976,萩 裕陽,名古屋,2007-06-12,name+dob exact
confident,640008,久保 遥夢,名古屋,2007-06-18,70857,久保 遥夢,名古屋,2007-06-18,name+dob exact
confident,550743,サニブラウン ハナン,福岡,2006-07-03,61735,サニブラウン ハナン,福岡,2006-07-03,name+dob exact
confident,550737,野田 裕人,川崎F,2006-04-05,61770,野田 裕人,川崎Ｆ,2006-04-05,name+dob exact
confident,555714,山下 優人,水戸,1996-05-24,44977,山下 優人,水戸,1996-05-24,name+dob exact
confident,133320,中村 仁郎,G大阪,2003-08-22,32650,中村 仁郎,Ｇ大阪,2003-08-22,name+dob exact
confident,109337,千田 海人,鹿島,1994-10-17,23119,千田 海人,鹿島,1994-10-17,name+dob exact
confident,620831,鈴木 楓,東京,2007-06-05,70165,鈴木 楓,FC東京,2007-06-05,name+dob exact
confident,555884,ホセ スアレス,千葉,1995-12-18,45635,ホセ スアレス,千葉,1995-12-18,name+dob exact
confident,506390,イ クンヒョン,川崎F,2006-05-22,61771,イ クンヒョン,川崎Ｆ,2006-05-22,name+dob exact
confident,520841,エゼモクェ チメヅェ海,C大阪,2009-04-02,65128,エゼモクェ チメヅェ海,Ｃ大阪,2009-04-02,name+dob exact
confident,550757,小林 将天,東京,2005-09-20,45095,小林 将天,FC東京,2005-09-20,name+dob exact
confident,550760,佐古 真礼,東京V,2002-12-02,37794,佐古 真礼,東京Ｖ,2002-12-02,name+dob exact
confident,288914,オナイウ 情滋,横浜FM,2000-11-11,48935,オナイウ 情滋,横浜FM,2000-11-11,name+dob exact
confident,10474,マテウス サヴィオ,浦和,1997-04-15,32651,マテウス サヴィオ,浦和,1997-04-15,name+dob exact
confident,33755,江川 湧清,長崎,2000-10-24,23325,江川 湧清,長崎,2000-10-24,name+dob exact
confident,33846,新井 一耀,長崎,1993-11-08,18990,新井 一耀,長崎,1993-11-08,name+dob exact
confident,33052,吉野 恭平,C大阪,1994-11-08,11192,吉野 恭平,Ｃ大阪,1994-11-08,name+dob exact
confident,33582,仙頭 啓矢,町田,1994-12-29,23193,仙頭 啓矢,町田,1994-12-29,name+dob exact
confident,33615,細谷 真大,柏,2001-09-07,32514,細谷 真大,柏,2001-09-07,name+dob exact
confident,33689,永井 堅梧,柏,1994-11-06,11336,永井 堅梧,柏,1994-11-06,name+dob exact
confident,620844,尾谷 ディヴァインチネドゥ,東京,2007-05-04,60417,尾谷 ディヴァインチネドゥ,FC東京,2007-05-04,name+dob exact
confident,33378,ジャーメイン 良,広島,1995-04-19,23421,ジャーメイン 良,広島,1995-04-19,name+dob exact
confident,639398,五木田 季晋,水戸,2004-07-12,70195,五木田 季晋,水戸,2004-07-12,name+dob exact
confident,639634,針生 涼太,清水,2008-03-07,62996,針生 涼太,清水,2008-03-07,name+dob exact
confident,33694,ジエゴ,神戸,1995-09-21,23157,ジエゴ,神戸,1995-09-21,name+dob exact
confident,41686,ユーリ アラウージョ,横浜FM,1996-04-13,69848,ユーリ アラウージョ,横浜FM,1996-04-13,name+dob exact
confident,33076,平戸 太貴,京都,1997-04-18,12156,平戸 太貴,京都,1997-04-18,name+dob exact
confident,119269,マテウス ブルネッティ,清水,1999-11-18,69197,マテウス ブルネッティ,清水,1999-11-18,name+dob exact
confident,201060,長谷川 元希,長崎,1998-12-10,37780,長谷川 元希,長崎,1998-12-10,name+dob exact
confident,201068,関口 正大,長崎,1998-04-21,37797,関口 正大,長崎,1998-04-21,name+dob exact
confident,2606,山口 蛍,長崎,1990-10-06,8710,山口 蛍,長崎,1990-10-06,name+dob exact
confident,9396,マテウス ジェズス,長崎,1997-04-10,29420,マテウス ジェズス,長崎,1997-04-10,name+dob exact
confident,33602,田上 大地,岡山,1993-06-16,15947,田上 大地,岡山,1993-06-16,name+dob exact
confident,291138,柴山 昌也,C大阪,2002-07-02,37869,柴山 昌也,Ｃ大阪,2002-07-02,name+dob exact
confident,304790,平岡 大陽,京都,2002-09-14,37928,平岡 大陽,京都,2002-09-14,name+dob exact
confident,319021,山見 大登,東京V,1999-08-16,44315,山見 大登,東京Ｖ,1999-08-16,name+dob exact
confident,33155,キム ジンヒョン,C大阪,1987-07-06,10346,キム ジンヒョン,Ｃ大阪,1987-07-06,name+dob exact
confident,325727,新井 晴樹,京都,1998-04-12,44234,新井 晴樹,京都,1998-04-12,name+dob exact
confident,328165,アレックス ソウザ,京都,2001-03-24,70873,アレックス ソウザ,京都,2001-03-24,name+dob exact
confident,351529,溝口 修平,鹿島,2004-02-13,45056,溝口 修平,鹿島,2004-02-13,name+dob exact
confident,355998,中野 就斗,広島,2000-06-27,45089,中野 就斗,広島,2000-06-27,name+dob exact
confident,33771,翁長 聖,長崎,1995-02-23,23266,翁長 聖,長崎,1995-02-23,name+dob exact
confident,33821,北爪 健吾,清水,1992-04-30,15751,北爪 健吾,清水,1992-04-30,name+dob exact
confident,109274,奥田 勇斗,C大阪,2001-04-21,32590,奥田 勇斗,Ｃ大阪,2001-04-21,name+dob exact
confident,153274,大畑 歩夢,C大阪,2001-04-27,32698,大畑 歩夢,Ｃ大阪,2001-04-27,name+dob exact
confident,159853,レオ ガウショ,岡山,2001-08-03,71462,レオ ガウショ,岡山,2001-08-03,name+dob exact
confident,457157,井上 太聖,横浜FM,2002-10-01,54844,井上 太聖,横浜FM,2002-10-01,name+dob exact
confident,542205,山田 海斗,神戸,2006-08-31,50487,山田 海斗,神戸,2006-08-31,name+dob exact
confident,546899,小倉 幸成,岡山,2005-04-09,70920,小倉 幸成,岡山,2005-04-09,name+dob exact
confident,550729,鈴木 喜丈,岡山,1998-07-06,19436,鈴木 喜丈,岡山,1998-07-06,name+dob exact
confident,552401,松本 天夢,長崎,2002-09-28,61002,松本 天夢,長崎,2002-09-28,name+dob exact
confident,552459,米田 隼也,長崎,1995-11-05,29348,米田 隼也,長崎,1995-11-05,name+dob exact
confident,639200,徳村 楓大,町田,2007-11-26,70811,徳村 楓大,町田,2007-11-26,name+dob exact
confident,625861,肥田野 蓮治,浦和,2003-12-01,63006,肥田野 蓮治,浦和,2003-12-01,name+dob exact
confident,639509,安藤 晃希,水戸,2007-09-22,70882,安藤 晃希,水戸,2007-09-22,name+dob exact
confident,642538,尹 星俊,京都,2007-05-04,61050,尹 星俊,京都,2007-05-04,name+dob exact
confident,369713,諏訪間 幸成,横浜FM,2003-06-06,37885,諏訪間 幸成,横浜FM,2003-06-06,name+dob exact
confident,16200,マテウス レイリア,水戸,1995-01-22,44235,マテウス レイリア,水戸,1995-01-22,name+dob exact
confident,33320,食野 亮太郎,G大阪,1998-06-18,19429,食野 亮太郎,Ｇ大阪,1998-06-18,name+dob exact
confident,10425,マルシーニョ,川崎F,1995-05-16,44327,マルシーニョ,川崎Ｆ,1995-05-16,name+dob exact
confident,639387,前田 快,福岡,2004-07-01,70196,前田 快,福岡,2004-07-01,name+dob exact
confident,2605,宇佐美 貴史,G大阪,1992-05-06,9398,宇佐美 貴史,Ｇ大阪,1992-05-06,name+dob exact
confident,33776,呉屋 大翔,千葉,1994-01-02,19198,呉屋 大翔,千葉,1994-01-02,name+dob exact
confident,33839,齋藤 功佑,東京V,1997-06-16,19206,齋藤 功佑,東京Ｖ,1997-06-16,name+dob exact
confident,33799,森田 晃樹,東京V,2000-08-08,32433,森田 晃樹,東京Ｖ,2000-08-08,name+dob exact
confident,2599,橋本 拳人,東京,1993-08-16,10610,橋本 拳人,FC東京,1993-08-16,name+dob exact
confident,10074,エリキ,町田,1994-07-18,32706,エリキ,町田,1994-07-18,name+dob exact
confident,10165,マテウス トゥーレル,神戸,1999-03-10,48989,マテウス トゥーレル,神戸,1999-03-10,name+dob exact
